Time	ROI-2-_sig_410	ROI-2-_sig_470	Input_DIO-1-bpod
0:00:07:19.9058175	2.82231322	6.741433987	0
0:00:07:19.9391517	2.824276037	6.740663958	0
0:00:07:19.9724859	2.826359644	6.738421816	0
0:00:07:20.0058201	2.827408997	6.733152405	0
0:00:07:20.0391543	2.826767306	6.737931112	0
0:00:07:20.0724884	2.826933391	6.736496745	0
0:00:07:20.1058226	2.82338522	6.73525866	0
0:00:07:20.1391568	2.827544884	6.73557573	0
0:00:07:20.1724909	2.833372944	6.74732244	0
0:00:07:20.2058252	2.827122123	6.742053029	0
0:00:07:20.2391593	2.827348602	6.739320183	0
0:00:07:20.2724935	2.826774856	6.746499567	0
0:00:07:20.3058277	2.82403446	6.735371899	0
0:00:07:20.3391618	2.829469956	6.750493146	0
0:00:07:20.3724960	2.83438455	6.75109709	0
0:00:07:20.4058302	2.824872432	6.756358952	0
0:00:07:20.4391644	2.833093619	6.74765461	0
0:00:07:20.4724986	2.834988494	6.743623284	0
0:00:07:20.5058327	2.828246969	6.76004301	0
0:00:07:20.5391669	2.837411819	6.752576753	0
0:00:07:20.5725011	2.828360209	6.741358494	0
0:00:07:20.6058353	2.835449001	6.751383964	0
0:00:07:20.6391695	2.837585453	6.747397933	0
0:00:07:20.6725036	2.828496096	6.752991964	0
0:00:07:20.7058378	2.833003028	6.747035567	0
0:00:07:20.7391720	2.831478069	6.743253368	0
0:00:07:20.7725062	2.821973501	6.742943847	0
0:00:07:20.8058403	2.826661616	6.737115787	0
0:00:07:20.8391745	2.831387478	6.75897101	0
0:00:07:20.8725087	2.82694094	6.754690557	0
0:00:07:20.9058429	2.82069012	6.743253368	0
0:00:07:20.9391770	2.829145336	6.749738216	0
0:00:07:20.9725112	2.829258575	6.754018669	0
0:00:07:21.0058454	2.825046066	6.748862497	0
0:00:07:21.0391796	2.828292265	6.751157485	0
0:00:07:21.0725138	2.831508267	6.750953653	0
0:00:07:21.1058479	2.827552434	6.759756137	0
0:00:07:21.1391821	2.82953035	6.751165034	0
0:00:07:21.1725163	2.82726556	6.75659298	0
0:00:07:21.2058505	2.828692378	6.759227686	0
0:00:07:21.2391846	2.832746352	6.751935062	0
0:00:07:21.2725188	2.829160434	6.757944305	0
0:00:07:21.3058530	2.829847421	6.753875232	0
0:00:07:21.3391872	2.827310856	6.74926261	0
0:00:07:21.3725213	2.833395591	6.743525143	0
0:00:07:21.4058555	2.822252825	6.741668015	0
0:00:07:21.4391897	2.82920573	6.742173818	0
0:00:07:21.4725239	2.822871868	6.741690663	0
0:00:07:21.5058580	2.825551869	6.745880524	0
0:00:07:21.5391922	2.832459478	6.744642439	0
0:00:07:21.5725264	2.826238855	6.742634325	0
0:00:07:21.6058606	2.83244438	6.734941589	0
0:00:07:21.6391948	2.825967081	6.742030381	0
0:00:07:21.6725289	2.823974066	6.741532128	0
0:00:07:21.7058631	2.826805053	6.742015283	0
0:00:07:21.7391973	2.823053051	6.751482104	0
0:00:07:21.7725315	2.828337561	6.741947339	0
0:00:07:21.8058656	2.828782969	6.74226441	0
0:00:07:21.8391998	2.82554432	6.746801539	0
0:00:07:21.8725340	2.830375872	6.73913145	0
0:00:07:21.9058682	2.828080885	6.746408975	0
0:00:07:21.9392024	2.826201109	6.738512408	0
0:00:07:21.9725365	2.828609335	6.739795789	0
0:00:07:22.0058707	2.828058237	6.74387996	0
0:00:07:22.0392049	2.832708605	6.749640075	0
0:00:07:22.0725391	2.832746352	6.75466036	0
0:00:07:22.1058732	2.832187704	6.748651117	0
0:00:07:22.1392074	2.833455986	6.753603458	0
0:00:07:22.1725416	2.822781276	6.742143621	0
0:00:07:22.2058758	2.832784098	6.735545533	0
0:00:07:22.2392100	2.827673222	6.737765027	0
0:00:07:22.2725441	2.833780606	6.743955453	0
0:00:07:22.3058783	2.829288772	6.744831171	0
0:00:07:22.3392125	2.824427023	6.740052465	0
0:00:07:22.3725467	2.827401448	6.73762914	0
0:00:07:22.4058808	2.827620377	6.751346217	0
0:00:07:22.4392150	2.825884038	6.747141257	0
0:00:07:22.4725492	2.82316629	6.74204548	0
0:00:07:22.5058834	2.82640494	6.750500696	0
0:00:07:22.5392176	2.827416546	6.74538227	0
0:00:07:22.5725517	2.831228942	6.74840199	0
0:00:07:22.6058859	2.826895644	6.739486267	0
0:00:07:22.6392201	2.825748151	6.744823622	0
0:00:07:22.6725543	2.82467615	6.745767285	0
0:00:07:22.7058885	2.822841671	6.744242326	0
0:00:07:22.7392226	2.826480433	6.73848221	0
0:00:07:22.7725568	2.827393898	6.750191174	0
0:00:07:22.8058910	2.825317841	6.750191174	0
0:00:07:22.8392252	2.826691813	6.749005934	0
0:00:07:22.8725593	2.830292829	6.740611113	0
0:00:07:22.9058935	2.818289443	6.731740686	0
0:00:07:22.9392277	2.825144207	6.740490324	0
0:00:07:22.9725619	2.825951982	6.739003112	0
0:00:07:23.0058960	2.824887531	6.735447392	0
0:00:07:23.0392302	2.824147699	6.739924127	0
0:00:07:23.0725644	2.828579138	6.737470604	0
0:00:07:23.1058986	2.828375307	6.740943282	0
0:00:07:23.1392328	2.828949054	6.737561196	0
0:00:07:23.1725669	2.822668037	6.741252803	0
0:00:07:23.2059011	2.826578574	6.744181932	0
0:00:07:23.2392353	2.827446743	6.73611173	0
0:00:07:23.2725695	2.830957168	6.750757372	0
0:00:07:23.3059036	2.826412489	6.742966494	0
0:00:07:23.3392378	2.827960096	6.742030381	0
0:00:07:23.3725720	2.829734181	6.735334153	0
0:00:07:23.4059062	2.827892152	6.736557139	0
0:00:07:23.4392403	2.8246837	6.740490324	0
0:00:07:23.4725745	2.825340489	6.733680856	0
0:00:07:23.5059087	2.822275473	6.730449756	0
0:00:07:23.5392429	2.821777219	6.737334717	0
0:00:07:23.5725771	2.826004827	6.737032745	0
0:00:07:23.6059112	2.825476376	6.729060685	0
0:00:07:23.6392454	2.820675022	6.72802643	0
0:00:07:23.6725796	2.823717389	6.725414373	0
0:00:07:23.7059138	2.820924148	6.733469476	0
0:00:07:23.7392479	2.821143078	6.731733137	0
0:00:07:23.7725821	2.821950853	6.737244125	0
0:00:07:23.8059163	2.823558854	6.738180238	0
0:00:07:23.8392505	2.828194124	6.734277251	0
0:00:07:23.8725846	2.827137222	6.727452684	0
0:00:07:23.9059188	2.829839871	6.73988638	0
0:00:07:23.9392530	2.830753337	6.753656303	0
0:00:07:23.9725872	2.827001335	6.741403789	0
0:00:07:24.0059214	2.829545449	6.744868918	0
0:00:07:24.0392555	2.827273109	6.740354437	0
0:00:07:24.0725897	2.824192995	6.741116916	0
0:00:07:24.1059239	2.826638968	6.731393418	0
0:00:07:24.1392581	2.831062858	6.734556575	0
0:00:07:24.1725922	2.827786462	6.737712182	0
0:00:07:24.2059264	2.829922914	6.748198159	0
0:00:07:24.2392606	2.830632548	6.740565817	0
0:00:07:24.2725948	2.827507138	6.746416524	0
0:00:07:24.3059290	2.832361337	6.751489654	0
0:00:07:24.3392631	2.832799197	6.751172583	0
0:00:07:24.3725973	2.832972831	6.752886274	0
0:00:07:24.4059315	2.829130237	6.743517593	0
0:00:07:24.4392657	2.827680772	6.748998385	0
0:00:07:24.4725998	2.829402012	6.739478718	0
0:00:07:24.5059340	2.828541392	6.742611677	0
0:00:07:24.5392682	2.829771928	6.748175511	0
0:00:07:24.5726024	2.82047119	6.747941483	0
0:00:07:24.6059366	2.826382292	6.740528071	0
0:00:07:24.6392707	2.824932827	6.742271959	0
0:00:07:24.6726049	2.823098347	6.739652352	0
0:00:07:24.7059391	2.826608771	6.732684348	0
0:00:07:24.7392733	2.836709734	6.746643003	0
0:00:07:24.7726074	2.831621506	6.744861369	0
0:00:07:24.8059416	2.824042009	6.738263281	0
0:00:07:24.8392758	2.824343981	6.729996798	0
0:00:07:24.8726100	2.825536771	6.737138435	0
0:00:07:24.9059442	2.82576325	6.736141928	0
0:00:07:24.9392783	2.824200545	6.73384694	0
0:00:07:24.9726125	2.827726067	6.753633655	0
0:00:07:25.0059467	2.825619813	6.733628011	0
0:00:07:25.0392809	2.827039081	6.736911956	0
0:00:07:25.0726150	2.829545449	6.73611928	0
0:00:07:25.1059492	2.834150521	6.739297535	0
0:00:07:25.1392834	2.827318405	6.749572132	0
0:00:07:25.1726176	2.827469391	6.742490889	0
0:00:07:25.2059518	2.832557619	6.751165034	0
0:00:07:25.2392859	2.829417111	6.755717262	0
0:00:07:25.2726201	2.834369451	6.74517089	0
0:00:07:25.3059543	2.826450236	6.740014718	0
0:00:07:25.3392885	2.831213844	6.749247512	0
0:00:07:25.3726226	2.828941505	6.740686606	0
0:00:07:25.4059568	2.828043138	6.734654716	0
0:00:07:25.4392910	2.828028039	6.73536435	0
0:00:07:25.4726252	2.822056543	6.746544862	0
0:00:07:25.5059640	2.83168945	6.743381706	0
0:00:07:25.5392935	2.826918292	6.74505765	0
0:00:07:25.5726277	2.829032096	6.738844577	0
0:00:07:25.6059657	2.838091256	6.742219114	0
0:00:07:25.6392961	2.827537335	6.746658102	0
0:00:07:25.6726302	2.831138351	6.740686606	0
0:00:07:25.7059676	2.828111082	6.74204548	0
0:00:07:25.7392986	2.828571589	6.743268466	0
0:00:07:25.7726328	2.825151756	6.741252803	0
0:00:07:25.8059695	2.827877053	6.750674329	0
0:00:07:25.8393011	2.831206295	6.751859569	0
0:00:07:25.8726353	2.825076263	6.737334717	0
0:00:07:25.9059713	2.831228942	6.739742944	0
0:00:07:25.9393036	2.822864318	6.727029923	0
0:00:07:25.9726378	2.824396826	6.736526942	0
0:00:07:26.0059731	2.825506573	6.740075113	0
0:00:07:26.0393062	2.823241783	6.744665087	0
0:00:07:26.0726404	2.830451365	6.743721424	0
0:00:07:26.1059749	2.822826572	6.740505423	0
0:00:07:26.1393087	2.819550176	6.743842213	0
0:00:07:26.1726429	2.826163362	6.736942153	0
0:00:07:26.2059771	2.82640494	6.741539677	0
0:00:07:26.2393113	2.830036153	6.744853819	0
0:00:07:26.2726454	2.829560547	6.736889308	0
0:00:07:26.3059796	2.82500077	6.742868354	0
0:00:07:26.3393138	2.827076828	6.745019904	0
0:00:07:26.3726480	2.829507702	6.745163341	0
0:00:07:26.4059821	2.824917728	6.745782383	0
0:00:07:26.4393163	2.821762121	6.75164064	0
0:00:07:26.4726505	2.820320204	6.733250546	0
0:00:07:26.5059847	2.824728995	6.732170996	0
0:00:07:26.5393189	2.823913671	6.737704633	0
0:00:07:26.5726530	2.822856769	6.731499108	0
0:00:07:26.6059872	2.826306799	6.733242997	0
0:00:07:26.6393214	2.824993221	6.731031052	0
0:00:07:26.6726556	2.826978687	6.733469476	0
0:00:07:26.7059897	2.82295491	6.727294148	0
0:00:07:26.7393239	2.827771363	6.734375391	0
0:00:07:26.7726581	2.823558854	6.733914884	0
0:00:07:26.8059923	2.823098347	6.739591958	0
0:00:07:26.8393264	2.821701726	6.731363221	0
0:00:07:26.8726606	2.824442122	6.733212799	0
0:00:07:26.9059948	2.821830064	6.729747671	0
0:00:07:26.9393290	2.82004843	6.728275557	0
0:00:07:26.9726632	2.821422402	6.732737193	0
0:00:07:27.0059973	2.820946796	6.725535162	0
0:00:07:27.0393315	2.819799303	6.726977078	0
0:00:07:27.0726657	2.816417217	6.735228462	0
0:00:07:27.1059999	2.821460149	6.727475332	0
0:00:07:27.1393341	2.828926406	6.740626212	0
0:00:07:27.1726682	2.828722575	6.743041987	0
0:00:07:27.2060024	2.828186575	6.738233084	0
0:00:07:27.2393366	2.825363137	6.739856183	0
0:00:07:27.2726707	2.828722575	6.731461362	0
0:00:07:27.3060049	2.827537335	6.72846429	0
0:00:07:27.3393391	2.824744094	6.736202322	0
0:00:07:27.3726733	2.832678408	6.744619791	0
0:00:07:27.4060075	2.821090233	6.73837652	0
0:00:07:27.4393416	2.820569331	6.733265644	0
0:00:07:27.4726758	2.825672658	6.735477589	0
0:00:07:27.5060100	2.818923584	6.738965366	0
0:00:07:27.5393442	2.818765049	6.730328967	0
0:00:07:27.5726784	2.823415417	6.738474661	0
0:00:07:27.6060125	2.824026911	6.737802774	0
0:00:07:27.6393467	2.821920656	6.734435786	0
0:00:07:27.6726809	2.828873561	6.737002548	0
0:00:07:27.7060151	2.827786462	6.732510714	0
0:00:07:27.7393493	2.824374178	6.740271394	0
0:00:07:27.7726834	2.828571589	6.738278379	0
0:00:07:27.8060176	2.825514123	6.730812122	0
0:00:07:27.8393518	2.824343981	6.743593086	0
0:00:07:27.8726859	2.827061729	6.73741021	0
0:00:07:27.9060201	2.819648317	6.73838407	0
0:00:07:27.9393543	2.826412489	6.733295842	0
0:00:07:27.9726885	2.824978122	6.733393983	0
0:00:07:28.0060226	2.824691249	6.734526377	0
0:00:07:28.0393568	2.822615192	6.733144856	0
0:00:07:28.0726910	2.824343981	6.737183731	0
0:00:07:28.1060252	2.82435908	6.733031616	0
0:00:07:28.1393594	2.822909614	6.725286035	0
0:00:07:28.1726935	2.826888095	6.732873081	0
0:00:07:28.2060277	2.824457221	6.738014154	0
0:00:07:28.2393619	2.828684828	6.737387562	0
0:00:07:28.2726961	2.823188938	6.73180863	0
0:00:07:28.3060302	2.836060494	6.746016412	0
0:00:07:28.3393644	2.83039097	6.741464184	0
0:00:07:28.3726986	2.824011812	6.729830713	0
0:00:07:28.4060328	2.826759757	6.722802315	0
0:00:07:28.4393669	2.824374178	6.726576965	0
0:00:07:28.4727011	2.825468827	6.745336975	0
0:00:07:28.5060353	2.826737109	6.730442206	0
0:00:07:28.5393695	2.8284508	6.736489195	0
0:00:07:28.5727037	2.828330011	6.735560632	0
0:00:07:28.6060379	2.825038517	6.73848976	0
0:00:07:28.6393720	2.825967081	6.734435786	0
0:00:07:28.6727062	2.823377671	6.732571109	0
0:00:07:28.7060404	2.828095983	6.737312069	0
0:00:07:28.7393745	2.826382292	6.726554317	0
0:00:07:28.7727087	2.830277731	6.731748235	0
0:00:07:28.8060429	2.829296322	6.737983957	0
0:00:07:28.8393771	2.827982744	6.73729697	0
0:00:07:28.8727113	2.825899137	6.74269472	0
0:00:07:28.9060454	2.832965281	6.737334717	0
0:00:07:28.9393796	2.823302178	6.74107917	0
0:00:07:28.9727138	2.825287644	6.744000749	0
0:00:07:29.0060480	2.824208094	6.728585079	0
0:00:07:29.0393822	2.826518179	6.735605927	0
0:00:07:29.0727163	2.826699363	6.736058885	0
0:00:07:29.1060505	2.828012941	6.732525813	0
0:00:07:29.1393847	2.824389277	6.734096067	0
0:00:07:29.1727189	2.82661632	6.730608291	0
0:00:07:29.2060531	2.826956039	6.725376626	0
0:00:07:29.2393872	2.825627362	6.736240068	0
0:00:07:29.2727214	2.825884038	6.73503973	0
0:00:07:29.3060556	2.819263303	6.728773811	0
0:00:07:29.3393897	2.824638404	6.73417911	0
0:00:07:29.3727239	2.820946796	6.724629246	0
0:00:07:29.4060581	2.819391641	6.724493358	0
0:00:07:29.4393923	2.824578009	6.722288963	0
0:00:07:29.4727265	2.823974066	6.733461926	0
0:00:07:29.5060606	2.821105332	6.733295842	0
0:00:07:29.5393948	2.82726556	6.724742485	0
0:00:07:29.5727290	2.829613392	6.730932911	0
0:00:07:29.6060632	2.828050687	6.741864297	0
0:00:07:29.6393974	2.823000206	6.729845812	0
0:00:07:29.6727315	2.822796375	6.729566488	0
0:00:07:29.7060657	2.826102968	6.731431165	0
0:00:07:29.7393999	2.829273674	6.730902714	0
0:00:07:29.7727340	2.82370984	6.735160519	0
0:00:07:29.8060682	2.830466463	6.734888744	0
0:00:07:29.8394024	2.828979251	6.74236255	0
0:00:07:29.8727366	2.828179025	6.74204548	0
0:00:07:29.9060708	2.821573388	6.737976407	0
0:00:07:29.9394049	2.825982179	6.729883558	0
0:00:07:29.9727391	2.81993519	6.728366149	0
0:00:07:30.0060733	2.821762121	6.723896964	0
0:00:07:30.0394075	2.820267359	6.721481188	0
0:00:07:30.0727417	2.820327754	6.719669356	0
0:00:07:30.1060758	2.820607078	6.718189693	0
0:00:07:30.1394100	2.822766178	6.720386539	0
0:00:07:30.1727442	2.823053051	6.718401073	0
0:00:07:30.2060784	2.826699363	6.724780232	0
0:00:07:30.2394126	2.826465334	6.720877244	0
0:00:07:30.2727467	2.820025782	6.727437585	0
0:00:07:30.3060809	2.821920656	6.723738428	0
0:00:07:30.3394151	2.821747022	6.724123443	0
0:00:07:30.3727492	2.828224321	6.731823728	0
0:00:07:30.4060834	2.821422402	6.728811558	0
0:00:07:30.4394176	2.822796375	6.728947445	0
0:00:07:30.4727518	2.819202908	6.728320853	0
0:00:07:30.5060859	2.819150063	6.726576965	0
0:00:07:30.5394201	2.819233105	6.726365585	0
0:00:07:30.5727543	2.822879417	6.727233754	0
0:00:07:30.6060885	2.821286515	6.725021809	0
0:00:07:30.6394227	2.820123923	6.716989354	0
0:00:07:30.6727569	2.821777219	6.732873081	0
0:00:07:30.7060910	2.817874231	6.732042658	0
0:00:07:30.7394252	2.817089104	6.726667557	0
0:00:07:30.7727594	2.821075134	6.721111272	0
0:00:07:30.8060936	2.819482232	6.725067105	0
0:00:07:30.8394277	2.81627378	6.716581692	0
0:00:07:30.8727619	2.817126851	6.724500908	0
0:00:07:30.9060961	2.829907815	6.730125136	0
0:00:07:30.9394303	2.817126851	6.722311611	0
0:00:07:30.9727645	2.822388713	6.726101359	0
0:00:07:31.0060986	2.82435153	6.72608626	0
0:00:07:31.0394328	2.820886402	6.725542711	0
0:00:07:31.0727670	2.816424766	6.728728515	0
0:00:07:31.1061012	2.818047865	6.719556116	0
0:00:07:31.1394353	2.827190067	6.732080404	0
0:00:07:31.1727695	2.826427588	6.732472968	0
0:00:07:31.2061037	2.823030403	6.731551953	0
0:00:07:31.2394379	2.825770799	6.733288292	0
0:00:07:31.2727720	2.826178461	6.731287728	0
0:00:07:31.3061062	2.824057108	6.726531669	0
0:00:07:31.3394404	2.821935755	6.72523319	0
0:00:07:31.3727746	2.818900936	6.721692568	0
0:00:07:31.4061088	2.822373614	6.728502036	0
0:00:07:31.4394429	2.820667472	6.72727905	0
0:00:07:31.4727771	2.82392877	6.727935839	0
0:00:07:31.5061113	2.822071642	6.724712288	0
0:00:07:31.5394455	2.817632654	6.724304626	0
0:00:07:31.5727797	2.822064093	6.723640287	0
0:00:07:31.6061138	2.828163927	6.727309247	0
0:00:07:31.6394480	2.824079756	6.727966036	0
0:00:07:31.6727822	2.826163362	6.724772682	0
0:00:07:31.7061164	2.823407868	6.721941695	0
0:00:07:31.7394505	2.817315583	6.721247159	0
0:00:07:31.7727847	2.820161669	6.723323217	0
0:00:07:31.8061189	2.821007191	6.727203557	0
0:00:07:31.8394531	2.820078627	6.73299387	0
0:00:07:31.8727872	2.816039752	6.72329302	0
0:00:07:31.9061214	2.816681442	6.720122314	0
0:00:07:31.9394556	2.822494403	6.718718144	0
0:00:07:31.9727898	2.817172147	6.720960286	0
0:00:07:32.0061239	2.820078627	6.72329302	0
0:00:07:32.0394581	2.825846292	6.725497415	0
0:00:07:32.0727923	2.822237727	6.728954994	0
0:00:07:32.1061265	2.819716261	6.72199454	0
0:00:07:32.1394607	2.820267359	6.71520772	0
0:00:07:32.1727948	2.818674457	6.720718708	0
0:00:07:32.2061290	2.815911413	6.722168174	0
0:00:07:32.2394632	2.818614063	6.719382482	0
0:00:07:32.2727973	2.82511401	6.721315103	0
0:00:07:32.3061315	2.817572259	6.714060226	0
0:00:07:32.3394657	2.818372485	6.723051442	0
0:00:07:32.3727999	2.822230177	6.724334823	0
0:00:07:32.4061341	2.819995585	6.729936403	0
0:00:07:32.4394682	2.828171476	6.723572344	0
0:00:07:32.4728024	2.823445615	6.733363785	0
0:00:07:32.5061366	2.824381728	6.725905077	0
0:00:07:32.5394708	2.823113445	6.725323781	0
0:00:07:32.5728050	2.818478175	6.725029359	0
0:00:07:32.6061391	2.822116938	6.722417301	0
0:00:07:32.6394733	2.827854406	6.725572908	0
0:00:07:32.6728075	2.827401448	6.726350486	0
0:00:07:32.7061417	2.823037952	6.729241868	0
0:00:07:32.7394758	2.830187139	6.72026575	0
0:00:07:32.7728100	2.828050687	6.729423051	0
0:00:07:32.8061442	2.821845163	6.727769754	0
0:00:07:32.8394784	2.826231306	6.717268678	0
0:00:07:32.8728126	2.82123367	6.717487608	0
0:00:07:32.9061467	2.817421273	6.721088624	0
0:00:07:32.9394809	2.82037305	6.713312845	0
0:00:07:32.9728151	2.820463641	6.727913191	0
0:00:07:33.0061493	2.821958403	6.731423615	0
0:00:07:33.0394834	2.821716825	6.730932911	0
0:00:07:33.0728176	2.820191866	6.722024737	0
0:00:07:33.1061518	2.825831193	6.733227898	0
0:00:07:33.1394860	2.823853277	6.724659443	0
0:00:07:33.1728202	2.823875925	6.733658208	0
0:00:07:33.2061543	2.816870175	6.723685583	0
0:00:07:33.2394885	2.818146006	6.724025302	0
0:00:07:33.2728227	2.826563475	6.718408623	0
0:00:07:33.3061569	2.822275473	6.72070361	0
0:00:07:33.3394910	2.823664544	6.728313304	0
0:00:07:33.3728252	2.817391076	6.728539783	0
0:00:07:33.4061594	2.818666908	6.718808736	0
0:00:07:33.4394936	2.819051922	6.718740792	0
0:00:07:33.4728278	2.82079581	6.725957922	0
0:00:07:33.5061619	2.817406175	6.716996904	0
0:00:07:33.5394961	2.815790625	6.718929524	0
0:00:07:33.5728303	2.813072877	6.711772788	0
0:00:07:33.6061645	2.822335867	6.706171208	0
0:00:07:33.6394986	2.820652374	6.708873857	0
0:00:07:33.6728328	2.814054286	6.718710595	0
0:00:07:33.7061670	2.824313784	6.722870259	0
0:00:07:33.7395012	2.818991528	6.723836569	0
0:00:07:33.7728353	2.820071078	6.715381354	0
0:00:07:33.8061695	2.822660487	6.71628727	0
0:00:07:33.8395037	2.816092597	6.710074196	0
0:00:07:33.8728379	2.817126851	6.71131983	0
0:00:07:33.9061721	2.817111752	6.713886592	0
0:00:07:33.9395062	2.816802231	6.712995775	0
0:00:07:33.9728404	2.820848655	6.702253122	0
0:00:07:34.0061746	2.82047874	6.722092681	0
0:00:07:34.0395088	2.820486289	6.722975949	0
0:00:07:34.0728430	2.825589616	6.724440513	0
0:00:07:34.1061771	2.823226685	6.72490102	0
0:00:07:34.1395113	2.823740037	6.725112401	0
0:00:07:34.1728455	2.827446743	6.72674305	0
0:00:07:34.2061797	2.823271981	6.735205814	0
0:00:07:34.2395139	2.818712204	6.739939225	0
0:00:07:34.2728480	2.824291136	6.725180345	0
0:00:07:34.3061822	2.822698234	6.728215163	0
0:00:07:34.3395164	2.831085506	6.727958487	0
0:00:07:34.3728505	2.818047865	6.725693697	0
0:00:07:34.4061847	2.818327189	6.726501472	0
0:00:07:34.4395189	2.815148934	6.712807042	0
0:00:07:34.4728531	2.813057778	6.720847047	0
0:00:07:34.5061872	2.818900936	6.721428343	0
0:00:07:34.5395214	2.819210457	6.70765842	0
0:00:07:34.5728556	2.815790625	6.713705409	0
0:00:07:34.6061898	2.817730795	6.711485915	0
0:00:07:34.6395240	2.820818458	6.711191492	0
0:00:07:34.6728581	2.818349837	6.72479533	0
0:00:07:34.7061923	2.823422967	6.726433528	0
0:00:07:34.7395265	2.821588487	6.727950937	0
0:00:07:34.7728607	2.825793447	6.732163447	0
0:00:07:34.8061948	2.819550176	6.727430036	0
0:00:07:34.8395290	2.821573388	6.726486373	0
0:00:07:34.8728632	2.820267359	6.728290656	0
0:00:07:34.9061974	2.819059471	6.71833313	0
0:00:07:34.9395315	2.826246405	6.729574037	0
0:00:07:34.9728657	2.823528657	6.726380683	0
0:00:07:35.0061999	2.821143078	6.731461362	0
0:00:07:35.0395341	2.826427588	6.728562431	0
0:00:07:35.0728683	2.823996713	6.726320289	0
0:00:07:35.1062025	2.831742295	6.733982828	0
0:00:07:35.1395366	2.827356152	6.732261588	0
0:00:07:35.1728708	2.820780712	6.730215727	0
0:00:07:35.2062050	2.81843288	6.719525919	0
0:00:07:35.2395392	2.819859697	6.708828561	0
0:00:07:35.2728733	2.822698234	6.714573579	0
0:00:07:35.3062075	2.811178003	6.711704845	0
0:00:07:35.3395417	2.815216878	6.708005688	0
0:00:07:35.3728759	2.814597835	6.712927831	0
0:00:07:35.4062100	2.822720882	6.707560279	0
0:00:07:35.4395442	2.826125616	6.72382902	0
0:00:07:35.4728784	2.821475247	6.72220592	0
