Time,ROI-1-_sig_410,ROI-1-_sig_470,ROI-2-_sig_410,ROI-2-_sig_470,Input_DIO-1-bpod,
0:00:17:09.1906590,1.1451772533683995,3.1103146009478553,1.7538004471922009,3.6644753408968826,0,
0:00:17:09.2239932,1.1441832468109348,3.1219839656019266,1.7577109844055534,3.663441086846247,0,
0:00:17:09.2573274,1.141732271737734,3.110804795962495,1.7646110442762177,3.674266782529543,0,
0:00:17:09.2906616,1.1408199643493762,3.1011098278951685,1.763206874543238,3.6833485899960743,0,
0:00:17:09.3239957,1.1351146390400928,3.1047318243922315,1.7618480006080963,3.6759653749484698,0,
0:00:17:09.3573299,1.1344474291590547,3.1014638576279645,1.7630332406515254,3.6830692659094058,0,
0:00:17:09.3906641,1.1374022157750798,3.0908565821722798,1.7653055798430681,3.6763503892300933,0,
0:00:17:09.4239983,1.1360950290693728,3.0894404632410972,1.764746931669732,3.670197710023757,0,
0:00:17:09.4573325,1.1264409105865996,3.0864312105123344,1.7628445081605333,3.6790756864000174,0,
0:00:17:09.4906666,1.1342976473490258,3.088950268226457,1.7629954941533268,3.681249884696244,0,
0:00:17:09.5240008,1.1421271510550832,3.1043505616030673,1.7634333535324282,3.6748103321035996,0,
0:00:17:09.5573350,1.1398259577919114,3.1068560027890055,1.7661888479009102,3.6749462194971136,0,
0:00:17:09.5906692,1.1456402153266705,3.110859262075233,1.7629124518572905,3.678690672118394,0,
0:00:17:09.6240033,1.1589980294756135,3.1337350294251047,1.7605948168679098,3.671549034659259,0,
0:00:17:09.6573375,1.1694419065930848,3.136458335061994,1.758579153864116,3.6708997948902473,0,
0:00:17:09.6906717,1.174929367451417,3.146316701467534,1.7566540824559986,3.669956132435287,0,
0:00:17:09.7240059,1.1353733530755972,3.188623254536612,1.7622179162904406,3.6698277943414133,0,
0:00:17:09.7573401,1.135972480315713,3.110832029018864,1.7605344224707924,3.6887161420398837,0,
0:00:17:09.7906742,1.127761713820491,3.099026499082948,1.7652904812437888,3.679521095078758,0,
0:00:17:09.8240084,1.1337666027498323,3.0882013591763124,1.7630483392508047,3.682170899252285,0,
0:00:17:09.8573426,1.128129360081471,3.080576103393022,1.7565181950624844,3.6804345603351587,0,
0:00:17:09.8906768,1.12285976367409,3.0766953928604543,1.7578468717990676,3.680487405432636,0,
0:00:17:09.9240110,1.1307028839083317,3.076423062296765,1.7628218602616146,3.6840280269636447,0,
0:00:17:09.9573451,1.1270672708830842,3.071493879093995,1.7612365073372824,3.681212138198046,0,
0:00:17:09.9906793,1.1310296805847584,3.0780025795661614,1.7621424232940435,3.685258562804912,0,
0:00:17:10.0240135,1.1310569136411275,3.0842525660028226,1.7610553241459301,3.6859681969710416,0,
0:00:17:10.0573476,1.1327453631359987,3.0828500635998246,1.7606929577632255,3.687160986314111,0,
0:00:17:10.0906818,1.1322143185368054,3.0937705192037512,1.7612818031351203,3.691554678704403,0,
0:00:17:10.1240160,1.1298995087454493,3.089835342558446,1.7596889009111485,3.688029155772673,0,
0:00:17:10.1573502,1.1368984042322552,3.0918233556733754,1.763252170341076,3.6968014419539776,0,
0:00:17:10.1906844,1.1306075682110406,3.0997481750767237,1.760519323871513,3.7018896699111203,0,
0:00:17:10.2240185,1.1326364309105232,3.1044731103567274,1.7614931835250314,3.704494178286808,0,
0:00:17:10.2573527,1.1305667186264872,3.1256331951553586,1.7552423634233791,3.712088773724323,0,
0:00:17:10.2906869,1.1299403583300025,3.1331495187131733,1.7612289580376428,3.7063664045974485,0,
0:00:17:10.3240211,1.1286059385679268,3.1356958094836656,1.7584055199724038,3.712451140107028,0,
0:00:17:10.3573552,1.1293003815053335,3.1431168173441892,1.759726647409347,3.719698467761117,0,
0:00:17:10.3906894,1.1249294759581259,3.1477872865114542,1.7609873804491731,3.7173883820713756,0,
0:00:17:10.4240236,1.1265226097557064,3.157727352086101,1.75708439253546,3.7270665842094415,0,
0:00:17:10.4573578,1.1259643321001438,3.1736042239491664,1.7631993252435982,3.734132728672179,0,
0:00:17:10.4906920,1.1206266530518407,3.1756603197050186,1.758043153589699,3.7339137989826283,0,
0:00:17:10.5240261,1.1249430924863104,3.1886913371775343,1.761802704810258,3.72873497942981,0,
0:00:17:10.5573603,1.1267677072630264,3.2011504604663044,1.7597870418064643,3.735484053307681,0,
0:00:17:10.5906945,1.1288374195470623,3.2109679772872903,1.76222546559008,3.7340194891775838,0,
0:00:17:10.6240287,1.1374294488314487,3.215025702686256,1.7597643939075456,3.7269684433141257,0,
0:00:17:10.6573628,1.1261413469665418,3.2245708889435534,1.7611232678426874,3.730524163444413,0,
0:00:17:10.6906970,1.1204904877699962,3.213133005268618,1.7593340838280838,3.730999769321713,0,
0:00:17:10.7240312,1.1172497540620976,3.2141133952978977,1.7611987608390838,3.732147262866944,0,
0:00:17:10.7573654,1.120150074565385,3.216945633160263,1.7595303656187156,3.7281234861589962,0,
0:00:17:10.7906996,1.1220972380957608,3.22256925930044,1.7576354914091568,3.7298749236754016,0,
0:00:17:10.8240337,1.1240035520415834,3.234551804102754,1.7583224776763673,3.7290822472132352,0,
0:00:17:10.8573679,1.1221244711521297,3.2406792417857546,1.756435152766448,3.7320566712712675,0,
0:00:17:10.8907021,1.1202317737344916,3.248154715759017,1.7584357171709624,3.728380162346745,0,
0:00:17:10.9240363,1.1226010496385854,3.2536285600891643,1.7560048426869865,3.7423463666801466,0,
0:00:17:10.9573705,1.122042771983023,3.2612538158724553,1.7605646196693512,3.7370920541309323,0,
0:00:17:10.9907046,1.1243303487180103,3.2641541363757423,1.756601237358521,3.7361710395748915,0,
0:00:17:11.0240388,1.1240307850979525,3.2697913790441033,1.7634560014313474,3.745358537236378,0,
0:00:17:11.0573730,1.12803404438418,3.2678033659291743,1.7625727333735048,3.7438411280088033,0,
0:00:17:11.0907071,1.126999188242162,3.261362748097931,1.7599380277992578,3.7420443946945596,0,
0:00:17:11.1240413,1.1290825170543823,3.2733044433156913,1.7615233807235902,3.7462191573953008,0,
0:00:17:11.1573755,1.1274757667286175,3.274979276282378,1.7601267602902497,3.742202929986993,0,
0:00:17:11.1907097,1.1259370990437751,3.2863082277318383,1.7622556627886385,3.7423388173805074,0,
0:00:17:11.2240438,1.1255149866700571,3.2891540821223884,1.762338705084675,3.7470118338574667,0,
0:00:17:11.2573780,1.1285242393988202,3.2851780558925294,1.7609798311495333,3.7470118338574667,0,
0:00:17:11.2907122,1.1272306692212977,3.2968201874902316,1.759469971221598,3.7473817495398114,0,
0:00:17:11.3240464,1.12729875186222,3.292993943070402,1.7648375232654083,3.737930026390936,0,
0:00:17:11.3573806,1.1318739053321942,3.2944781446425067,1.7644827061823434,3.743992114001596,0,
0:00:17:11.3907147,1.130253538478245,3.2898076754752417,1.7675326232367727,3.743690142016009,0,
0:00:17:11.4240489,1.1337802192780169,3.293021176126771,1.7672834963486634,3.741976450997803,0,
0:00:17:11.4573831,1.1345427448563459,3.2942058140788175,1.766052960507396,3.7413800563262685,0,
0:00:17:11.4907173,1.1328406788332899,3.296221060250116,1.7666795523774892,3.738835942347697,0,
0:00:17:11.5240514,1.1334942721861434,3.3048539391190563,1.7643921145866672,3.7439543675033984,0,
0:00:17:11.5573856,1.136680539781304,3.300387717874557,1.7688990464715542,3.736140842376333,0,
0:00:17:11.5907198,1.1343521134617636,3.293062025711324,1.7623009585864768,3.734600785249839,0,
0:00:17:11.6240540,1.1320100706140386,3.300387717874557,1.7663322845940643,3.7384131815678754,0,
0:00:17:11.6573881,1.1295999451253915,3.2947913247907494,1.7645808470776592,3.73901712553905,0,
0:00:17:11.6907223,1.1372115843804975,3.2940424157406047,1.7698276103272341,3.7394172384199527,0,
0:00:17:11.7240565,1.1334534226015902,3.2933888223877505,1.7668607355688415,3.736631546852912,0,
0:00:17:11.7573907,1.1329223780023965,3.294696009093458,1.7646412414747765,3.739039773437969,0,
0:00:17:11.7907249,1.135155488624646,3.302702527665913,1.7631766773446793,3.736842927242823,0,
0:00:17:11.8240590,1.135849931562053,3.3061338927683934,1.769299159352457,3.737288335921564,0,
0:00:17:11.8573932,1.1361494951821107,3.292830544732189,1.7607156056621447,3.730750642433604,0,
0:00:17:11.8907274,1.1341887151235504,3.294464528114322,1.764256227193153,3.7270816828087208,0,
0:00:17:11.9240616,1.130798199605623,3.2865397087109742,1.759915379900339,3.7178413400497567,0,
0:00:17:11.9573958,1.137225200908682,3.292830544732189,1.7646940865722542,3.7242506954438426,0,
0:00:17:11.9907299,1.1344065795745013,3.297065284997552,1.7666418058792908,3.7265985276317815,0,
0:00:17:12.0240641,1.1367758554785954,3.3093882430044768,1.7608061972578208,3.729489909393778,0,
0:00:17:12.0573983,1.1336440539961723,3.307645327396868,1.7624670431785496,3.727194922303316,0,
0:00:17:12.0907325,1.1338210688625703,3.3030565573987087,1.7612591552362016,3.7290520500146767,0,
0:00:17:12.1240666,1.1419229031323164,3.2932254240495378,1.7666871016771288,3.7239864699564533,0,
0:00:17:12.1574008,1.133058543284241,3.2912374109346088,1.7658944252149629,3.7212762713858094,0,
0:00:17:12.1907350,1.1339980837289678,3.2965750899829116,1.7643921145866672,3.7235410612777127,0,
0:00:17:12.2240692,1.1328542953614744,3.293266273634091,1.7647091851715335,3.7207176232124737,0,
0:00:17:12.2574033,1.132935994530581,3.3014089574883907,1.7632219731425174,3.728787824527288,0,
0:00:17:12.2907375,1.1345155117999768,3.298195456836861,1.7690122859661492,3.727096781408,0,
0:00:17:12.3240717,1.1361767282384796,3.3070325836285672,1.767857243121279,3.725013174707449,0,
0:00:17:12.3574059,1.139512777643669,3.306229208465685,1.7650338050560397,3.7315055723975714,0,
0:00:17:12.3907401,1.1367894720067797,3.314453591489091,1.7671778061537078,3.7289161626211627,0,
0:00:17:12.4240742,1.133752986221648,3.3022395657076418,1.7630181420522462,3.7227030890177084,0,
0:00:17:12.4574084,1.1411603775539874,3.3028250764195732,1.7662114957998294,3.7228314271115828,0,
0:00:17:12.4907426,1.1354550522447038,3.298821817133345,1.7670494680598334,3.7257605553717776,0,
0:00:17:12.5240768,1.1334806556579589,3.2986856518515006,1.7643770159873877,3.71963052406436,0,
0:00:17:12.5574109,1.1386549363680492,3.290679133279046,1.7636900297201772,3.722084046447255,0,
0:00:17:12.5907451,1.1347469927791127,3.28417043280688,1.7681667644065053,3.7215253982739185,0,
0:00:17:12.6240793,1.1340933994262592,3.2927624620912668,1.767079665258392,3.7248319915160972,0,
0:00:17:12.6574135,1.136585224084013,3.2824411337274557,1.7688990464715542,3.7150028033852385,0,
0:00:17:12.6907477,1.1364490588021685,3.280752684232584,1.7706957797857972,3.7164220717174974,0,
0:00:17:12.7240818,1.1353597365474126,3.296275526362854,1.7645053540812623,3.7110998154715253,0,
0:00:17:12.7574160,1.140670182539347,3.299026065056112,1.7639693538068453,3.7120510272261247,0,
0:00:17:12.7907502,1.1400574387710471,3.3037237672797466,1.763305015438554,3.713953450735323,0,
0:00:17:12.8240844,1.1377834785642444,3.295594699953632,1.7630332406515254,3.708608546590432,0,
0:00:17:12.8574185,1.138532387614389,3.290011923398008,1.761689465315663,3.708034799817817,0,
0:00:17:12.8907527,1.1413918585331229,3.3007962137200906,1.7658491294171246,3.7099221247277354,0,
0:00:17:12.9240869,1.1368711711758863,3.306351757219345,1.7650564529549588,3.713357056063789,0,
0:00:17:12.9574211,1.1419909857732387,3.302961241701418,1.7654943123340598,3.7029239239617553,0,
0:00:17:12.9907553,1.1430258419152566,3.313582133685286,1.7652980305434283,3.7063815031967273,0,
0:00:17:13.0240894,1.1441287806981968,3.3015042731856816,1.7631993252435982,3.7066532779837558,0,
0:00:17:13.0574236,1.148635851527249,3.3025391293276996,1.7637730720162137,3.7075214474423186,0,
0:00:17:13.0907578,1.1413101593640163,3.3020080847285063,1.7627237193662986,3.7061927707057354,0,
0:00:17:13.1240920,1.142399481618772,3.2937020025359933,1.7621877190918815,3.709159645464129,0,
0:00:17:13.1574261,1.1475192962161243,3.2969291197157076,1.7633352126371125,3.7054755872399663,0,
0:00:17:13.1907603,1.1451091707274772,3.2936747694796242,1.763599438124501,3.711620717146663,0,
0:00:17:13.2240945,1.1432573228943923,3.2879830606985254,1.7628143109619747,3.6978734425028117,0,
0:00:17:13.2574287,1.1471652664833287,3.289943840757086,1.7619838880016105,3.701904768510399,0,
0:00:17:13.2907629,1.1451091707274772,3.280630135478924,1.7620291837994484,3.7009913032539985,0,
0:00:17:13.3240970,1.1473967474624642,3.2831491931930463,1.7611685636405252,3.699926852004804,0,
0:00:17:13.3574312,1.145408734347535,3.2744754647395533,1.76174985971278,3.6970430195424475,0,
0:00:17:13.3907654,1.1484316036044824,3.2771579207918893,1.7655924532293759,3.705045277160505,0,
0:00:17:13.4240996,1.1475873788570465,3.2784514909694122,1.7670872145580319,3.707053390864659,0,
0:00:17:13.4574337,1.145354268234797,3.281910089128262,1.7648148753664892,3.7058002071244722,0,
0:00:17:13.4907679,1.1425220303724322,3.2885141052977187,1.7654414672365824,3.7099070261284566,0,
0:00:17:13.5241021,1.1430803080279945,3.2876562640220985,1.7667323974749671,3.7077479264315087,0,
0:00:17:13.5574363,1.1467567706377952,3.277239619960996,1.7661284535037929,3.7074384051462825,0,
0:00:17:13.5907704,1.144891306276526,3.276395395213561,1.7648375232654083,3.7074384051462825,0,
0:00:17:13.6241046,1.1397034090382514,3.2717385425744796,1.769042483164708,3.7044564317886097,0,
0:00:17:13.6574388,1.144373878205517,3.2699683939105015,1.7618253527091772,3.7046527135792413,0,
0:00:17:13.6907730,1.1406837990675318,3.25780883424179,1.762708620767019,3.7021236981999497,0,
0:00:17:13.7241071,1.1441832468109348,3.2617576274152795,1.767917637518396,3.7067816160776306,0,
0:00:17:13.7574413,1.145721914495777,3.254758731928473,1.7681894123054245,3.71100167457621,0,
0:00:17:13.7907755,1.1482001226253467,3.260586605991417,1.7684083419949752,3.7066910244819544,0,
0:00:17:13.8241097,1.147178883011513,3.2672314717454274,1.7696011313380442,3.713515591356222,0,
0:00:17:13.8574439,1.1444964269591769,3.2632009794028316,1.767502426038214,3.7081027435145737,0,
0:00:17:13.8907780,1.1470563342578532,3.266033217265196,1.767849693821639,3.7115829706484647,0,
0:00:17:13.9241122,1.1452725690656904,3.2729231805265266,1.7646034949765783,3.7104279278035945,0,
0:00:17:13.9574464,1.1429032931615966,3.261131267118795,1.7603532392794403,3.7017990783154437,0,
0:00:17:13.9907805,1.1468793193914553,3.2623159050708423,1.7623236064853958,3.707204376857452,0,
0:00:17:14.0241147,1.1455176665730105,3.256474414479714,1.7631615787453998,3.702569106878691,0,
0:00:17:14.0574489,1.1408880469902982,3.2559706029368893,1.7638183678140518,3.7000778379975974,0,
0:00:17:14.0907831,1.1474239805188333,3.257972232580003,1.7659850168106388,3.7047735023734765,0,
0:00:17:14.1241173,1.1496843241974515,3.248767459527317,1.7653206784423474,3.709031307370254,0,
0:00:17:14.1574514,1.1487311672245402,3.2630920471773552,1.7651772417491933,3.704139361203744,0,
0:00:17:14.1907856,1.1444419608464391,3.2591296374756813,1.7666795523774892,3.7093408286554808,0,
0:00:17:14.2241198,1.1483771374917444,3.259701531659428,1.7625349868753069,3.7127833092911735,0,
0:00:17:14.2574540,1.13875025206534,3.2492712710701412,1.7634107056335093,3.7198947495517487,0,
0:00:17:14.2907882,1.1472469656524353,3.2439472085500225,1.765660396926133,3.719562580367603,0,
0:00:17:14.3241223,1.1448232236356037,3.242381307808811,1.7643996638863069,3.723223990692846,0,
0:00:17:14.3574565,1.1410378288003271,3.240638392201202,1.7647091851715335,3.7104354771032337,0,
0:00:17:14.3907907,1.1453270351784284,3.235899840393014,1.7639467059079263,3.718128213436064,0,
0:00:17:14.4241249,1.1462529590949706,3.2302762142528367,1.7633125647381933,3.718837847602194,0,
0:00:17:14.4574591,1.145041088086555,3.2277026904259767,1.765328227741987,3.727240218101154,0,
0:00:17:14.4907932,1.1457899971366994,3.2265044359457455,1.7603909857776385,3.7220010041512186,0,
0:00:17:14.5241274,1.1469610185605619,3.226286571494794,1.762708620767019,3.7171921002807444,0,
0:00:17:14.5574616,1.146171259925864,3.219124277669775,1.76689848206704,3.713002238980724,0,
0:00:17:14.5907958,1.1446598252973903,3.2165916034274673,1.763297466138914,3.716263536425064,0,
0:00:17:14.6241299,1.143339022063499,3.2038465330468244,1.763305015438554,3.7143233664176676,0,
0:00:17:14.6574641,1.1469746350887464,3.2124930284439492,1.7631691280450397,3.7150556484827155,0,
0:00:17:14.6907983,1.1496843241974515,3.2009870621280907,1.7637806213158536,3.7150556484827155,0,
0:00:17:14.7241325,1.1476282284415997,3.2005921828107415,1.7668380876699223,3.718905791298951,0,
0:00:17:14.7574666,1.1445645096000991,3.1943421963740803,1.7666116086807322,3.7129493938832465,0,
0:00:17:14.7908008,1.144714291410128,3.194151564979498,1.7660152140091976,3.709084152467732,0,
0:00:17:14.8241350,1.1520399835733608,3.1879424281273905,1.7723566257065262,3.7139232535367643,0,
0:00:17:14.8574692,1.1455721326857482,3.1906929668206487,1.7662190450994688,3.7060644326118615,0,
0:00:17:14.8908034,1.1530476066590098,3.1800448417804104,1.76619639720055,3.703346684741578,0,
0:00:17:14.9241375,1.1484996862454044,3.1761777477760273,1.7652904812437888,3.706600432886278,0,
0:00:17:14.9574717,1.1514817059177986,3.185028491095918,1.765750988521809,3.7117641538398165,0,
0:00:17:14.9908059,1.1472878152369888,3.1829587788118823,1.7655320588322583,3.7066910244819544,0,
0:00:17:15.0241401,1.1450955541992927,3.179391248427557,1.7646185935758576,3.710639308193505,0,
0:00:17:15.0574742,1.1527616595671366,3.187193519077246,1.7648828190632462,3.7058002071244722,0,
0:00:17:15.0908084,1.1502562183811982,3.1904206362569596,1.7655396081318981,3.7130399854789222,0,
0:00:17:15.1241426,1.154572657815668,3.202838909961175,1.7663020873955053,3.71286635158721,0,
0:00:17:15.1574768,1.1524076298343409,3.215570363813634,1.768687666081643,3.7173506355731774,0,
0:00:17:15.1908110,1.1512366084104784,3.220376998262744,1.7639542552075658,3.7215027503749996,0,
0:00:17:15.2241451,1.151250224938663,3.214835071291674,1.7634786493302665,3.725254752295919,0,
0:00:17:15.2574793,1.1521625323270208,3.213241937494093,1.7665814114821734,3.7228918215087003,0,
0:00:17:15.2908135,1.149153279598258,3.211798585506542,1.7645959456769384,3.718014973941469,0,
0:00:17:15.3241477,1.152380396777972,3.213555117642336,1.765282931944149,3.7219406097541006,0,
0:00:17:15.3574818,1.1510051274313429,3.201245776163595,1.7624745924781893,3.7251490621009635,0,
0:00:17:15.3908160,1.1518221191224096,3.1948732409732736,1.7655773546300966,3.7227030890177084,0,
0:00:17:15.4241502,1.1502426018530139,3.19287161133016,1.7641731848971165,3.720309961031931,0,
0:00:17:15.4574844,1.1491941291828114,3.1979505763429588,1.7641052412003595,3.7227634834148255,0,
0:00:17:15.4908186,1.14331178900713,3.1872752182463526,1.7671476089551492,3.7204156512268867,0,
0:00:17:15.5241527,1.1466750714686884,3.180698435133264,1.764701635871894,3.7147687750964082,0,
0:00:17:15.5574869,1.1460895607567572,3.186213129047965,1.7666040593810923,3.718807650403635,0,
0:00:17:15.5908211,1.1441423972263813,3.184619995250385,1.7670419187601936,3.721774525162028,0,
0:00:17:15.6241553,1.1477916267798134,3.1881330595219723,1.7709977517713844,3.727527091487462,0,
0:00:17:15.6574894,1.1422633163369276,3.1838574696720556,1.7639618045072056,3.72453756883015,0,
0:00:17:15.6908236,1.1474239805188333,3.170268174543977,1.7641052412003595,3.7223482719346435,0,
0:00:17:15.7241578,1.1469746350887464,3.1666870276314674,1.764867720463967,3.725028273306729,0,
0:00:17:15.7574920,1.146048711172204,3.1689746043664546,1.763976903106485,3.7228842722090607,0,
0:00:17:15.7908261,1.1505557820012562,3.1658428028840317,1.7644525089837848,3.7257077102742997,0,
0:00:17:15.8241603,1.1501064365711693,3.164304135199189,1.765094199453157,3.721532947573559,0,
0:00:17:15.8574945,1.1481592730407935,3.1602055602156707,1.7642939736913514,3.7240846108517696,0,
0:00:17:15.8908287,1.1488400994500156,3.163337361698093,1.767223101951546,3.7204458484254452,0,
0:00:17:15.9241629,1.142304165921481,3.1591434710172837,1.7583224776763673,3.7220538492486965,0,
0:00:17:15.9574970,1.1509915109031583,3.161281265942242,1.7652074389477523,3.7226955397180688,0,
0:00:17:15.9908312,1.1507600299240228,3.1652300591157316,1.7641580862978372,3.7243110898409597,0,
0:00:17:16.0241654,1.1508144960367606,3.1785606402083055,1.7666946509767685,3.7149801554863195,0,
0:00:17:16.0574995,1.1482273556817155,3.1887594198184566,1.7658415801174852,3.721427257378603,0,
0:00:17:16.0908337,1.146171259925864,3.2134870350014135,1.762761465864497,3.7148669159917245,0,
0:00:17:16.1241679,1.151685953840565,3.2510550362623043,1.7675628204353313,3.7101637023162053,0,
0:00:17:16.1575021,1.1505421654730716,3.2947640917343803,1.7666342565796513,3.728297120050709,0,
0:00:17:16.1908363,1.1479005590052889,3.3222830951951487,1.767728905027404,3.7241223573499678,0,
0:00:17:16.2241704,1.1517131868969341,3.3260004073895026,1.7673212428468619,3.7203175103315704,0,
0:00:17:16.2575046,1.1485677688863267,3.3291185923437414,1.764935664160724,3.7199098481510275,0,
0:00:17:16.2908388,1.1503787671348582,3.336348968809683,1.763606987424141,3.7191926646852584,0,
0:00:17:16.3241730,1.149520925859238,3.3352596465549267,1.7672985949479427,3.72476404781934,0,
0:00:17:16.3575072,1.1515497885587207,3.332522724389853,1.7629879448536874,3.7207478204110322,0,
0:00:17:16.3908413,1.1473695144060954,3.3366757654861097,1.7630936350486426,3.7214650038768013,0,
0:00:17:16.4241755,1.1493439109928403,3.3322776268825334,1.7640071003050437,3.7239185262596965,0,
0:00:17:16.4575097,1.1449593889174483,3.323876228992729,1.7616819160160235,3.72383548396366,0,
0:00:17:16.4908438,1.1425220303724322,3.3160603418148558,1.764535551279821,3.7266211755307004,0,
0:00:17:16.5241780,1.1524076298343409,3.3131464047833843,1.7663398338937037,3.7214650038768013,0,
0:00:17:16.5575122,1.1477099276107066,3.3188653466208526,1.7646034949765783,3.7265532318339436,0,
0:00:17:16.5908464,1.1477099276107066,3.308993363687128,1.7680157784137118,3.72477159711898,0,
0:00:17:16.6241806,1.145381501291166,3.301368107903837,1.7661812986012706,3.7221746380429312,0,
0:00:17:16.6575147,1.1521761488552054,3.2980729080832014,1.7665512142836148,3.722755934115186,0,
0:00:17:16.6908489,1.1394446950027468,3.285572935209878,1.761870648507015,3.7172977904757,0,
0:00:17:16.7241831,1.1422088502241898,3.2818420064873397,1.7629577476551288,3.71472347929857,0,
0:00:17:16.7575173,1.1435024204017123,3.2733725259566135,1.761500732824671,3.7200759327431006,0,
0:00:17:16.7908515,1.1448232236356037,3.276803891059094,1.7668682848684814,3.7203024117322916,0,
0:00:17:16.8241856,1.1446598252973903,3.274175901119496,1.7633352126371125,3.713462746258744,0,
0:00:17:16.8575198,1.146021478115835,3.253179214659078,1.7603003941819626,3.708450011297999,0,
0:00:17:16.8908540,1.145286185593875,3.25251200477804,1.7598096897053834,3.71168111154378,0,
0:00:17:16.9241882,1.1432709394225766,3.2486040611891034,1.761145915741606,3.708608546590432,0,
0:00:17:16.9575223,1.1467159210532418,3.2382827328252923,1.7624292966803512,3.7084575605976386,0,
0:00:17:16.9908565,1.1469474020323775,3.2295681547872457,1.7635390437273837,3.707861165926104,0,
0:00:17:17.0241907,1.143584119570819,3.224584505471738,1.7618178034095373,3.711137561969724,0,
0:00:17:17.0575249,1.1463210417358929,3.233149301699756,1.7649205655614446,3.7102844911104405,0,
0:00:17:17.0908590,1.144074314585459,3.218851947106086,1.7588735765500636,3.705551080236363,0,
0:00:17:17.1241932,1.1447823740510503,3.220908042861937,1.7616139723192663,3.7015499514273342,0,
0:00:17:17.1575274,1.143516036929897,3.211526254942853,1.7635088465288251,3.700342063484986,0,
0:00:17:17.1908616,1.1404387015602115,3.209034430285099,1.761478084925752,3.703776994821039,0,
0:00:17:17.2241958,1.1432164733098389,3.2075229956566256,1.761712113214582,3.706472094792404,0,
0:00:17:17.2575299,1.1448504566919726,3.2072915146774896,1.7684838349913719,3.6975865691165044,0,
0:00:17:17.2908641,1.1480094912307643,3.207087266754723,1.7644223117852258,3.702750290070043,0,
0:00:17:17.3241983,1.14331178900713,3.19446474512774,1.7641203397996388,3.7070911373628572,0,
0:00:17:17.3575325,1.1450274715583706,3.181651592106175,1.7663096366951452,3.7032560931459013,0,
0:00:17:17.3908667,1.1473967474624642,3.182700064776378,1.7636598325216186,3.706275813001772,0,
0:00:17:17.4242008,1.1462665756231551,3.1739854867383315,1.7639467059079263,3.7064796440920436,0,
0:00:17:17.4575350,1.1456129822703016,3.1699549943957352,1.765705692723971,3.701867022012201,0,
0:00:17:17.4908692,1.1430258419152566,3.168634191161843,1.7640146496046836,3.7012932752395855,0,
0:00:17:17.5242034,1.1447959905792346,3.164481150065587,1.7650036078574811,3.70165564162229,0,
0:00:17:17.5575375,1.141092294913065,3.156379315795841,1.7588886751493429,3.6984245413765082,0,
0:00:17:17.5908717,1.139512777643669,3.1525939209605647,1.7649507627600034,3.695631300509828,0,
0:00:17:17.6242059,1.1429577592743343,3.1503063442255774,1.7625576347742256,3.7009535567558,0,
0:00:17:17.6575401,1.1385460041425735,3.140584143101882,1.7602928448823227,3.6929135526395442,0,
0:00:17:17.6908743,1.1372660504932353,3.1338575781787648,1.7598549855032215,3.693192876726212,0,
0:00:17:17.7242084,1.1366941563094886,3.1368940639638967,1.762972846254408,3.6992776122357918,0,
0:00:17:17.7575426,1.1423313989778499,3.1274169603475213,1.7627690151641369,3.693268369722609,0,
0:00:17:17.7908768,1.1384234553889134,3.1201321177688417,1.7646487907744162,3.6952915820260426,0,
0:00:17:17.8242110,1.1407518817084539,3.11807602201299,1.7600663658931326,3.6920906789788193,0,
0:00:17:17.8575451,1.1404659346165806,3.120172967353395,1.7625576347742256,3.697707357910739,0,
0:00:17:17.8908793,1.1388455677626312,3.127348877706599,1.7591302527378123,3.705513333738165,0,
0:00:17:17.9242135,1.142249699808743,3.1270493140865407,1.7625727333735048,3.705317051947533,0,
0:00:17:17.9575477,1.1428488270488588,3.125619578627174,1.7625500854745861,3.7093710258540393,0,
0:00:17:17.9908818,1.1416641890968118,3.121330372249073,1.765630199727574,3.707536546041598,0,
0:00:17:18.0242160,1.141882053547763,3.124543872900603,1.7630709871497239,3.7073100670524077,0,
0:00:17:18.0575502,1.1408335808775607,3.1177900749211167,1.7628671560594524,3.7041469105033835,0,
0:00:17:18.0908844,1.1461167938131263,3.1212622896081506,1.7640448468032421,3.6958200330008197,0,
0:00:17:18.1242186,1.146021478115835,3.145853739509263,1.7672457498504648,3.7058002071244722,0,
0:00:17:18.1575527,1.1416505725686275,3.1616352956750378,1.7634107056335093,3.7082914760055656,0,
0:00:17:18.1908869,1.142617346069723,3.1697098968884148,1.765169692449554,3.699473894026423,0,
0:00:17:18.2242211,1.1434207212326055,3.1884870892547674,1.766354932492983,3.702274684192744,0,
0:00:17:18.2575553,1.1440470815290902,3.2044456602869404,1.7625576347742256,3.7008629651601237,0,
0:00:17:18.2908894,1.1453951178193504,3.2137593655651027,1.7605797182686305,3.702629501275808,0,
0:00:17:18.3242236,1.1386549363680492,3.210981593815475,1.7594322247233998,3.6924379467622446,0,
0:00:17:18.3575578,1.1448232236356037,3.207019184113801,1.7636447339223393,3.69557845541235,0,
0:00:17:18.3908920,1.1443602616773325,3.2105730979699416,1.7600437179942134,3.696114455686767,0,
0:00:17:18.4242262,1.1477780102516288,3.2035197363703976,1.764142987698558,3.702939022561035,0,
0:00:17:18.4575603,1.1441287806981968,3.198481620942152,1.7613497468318773,3.7004553029795813,0,
0:00:17:18.4908945,1.145354268234797,3.185314438187792,1.763554142326663,3.7070911373628572,0,
